Real Time (s):,300
Baseline (channel):,Auto
Threshold Min (channel):,25
Threshold Max (channel):,16384
Decimation (samples):,16
Wait Time (samples):,0
Channel,Counts
0, 0
1, 0
2, 0
3, 0
4, 0
5, 0
6, 0
7, 0
8, 0
9, 0
10, 0
11, 0
12, 0
13, 0
14, 0
15, 0
16, 0
17, 0
18, 0
19, 0
20, 0
21, 0
22, 0
23, 0
24, 0
25, 0
26, 21
27, 26
28, 22
29, 35
30, 27
31, 21
32, 29
33, 35
34, 29
35, 29
36, 29
37, 28
38, 29
39, 41
40, 27
41, 36
42, 25
43, 34
44, 28
45, 25
46, 19
47, 22
48, 32
49, 32
50, 30
51, 28
52, 35
53, 25
54, 20
55, 18
56, 32
57, 30
58, 27
59, 25
60, 28
61, 28
62, 36
63, 18
64, 30
65, 26
66, 42
67, 19
68, 29
69, 15
70, 26
71, 29
72, 32
73, 26
74, 31
75, 36
76, 23
77, 27
78, 28
79, 25
80, 31
81, 32
82, 28
83, 31
84, 24
85, 26
86, 36
87, 34
88, 25
89, 27
90, 31
91, 31
92, 28
93, 29
94, 28
95, 20
96, 38
97, 37
98, 28
99, 32
100, 45
101, 42
102, 27
103, 25
104, 29
105, 30
106, 37
107, 37
108, 35
109, 29
110, 25
111, 27
112, 18
113, 38
114, 31
115, 24
116, 30
117, 41
118, 30
119, 25
120, 25
121, 28
122, 41
123, 36
124, 34
125, 35
126, 32
127, 31
128, 22
129, 32
130, 31
131, 31
132, 23
133, 27
134, 31
135, 29
136, 34
137, 30
138, 27
139, 38
140, 33
141, 33
142, 23
143, 27
144, 20
145, 23
146, 25
147, 16
148, 28
149, 24
150, 22
151, 33
152, 34
153, 33
154, 31
155, 29
156, 29
157, 26
158, 29
159, 38
160, 34
161, 25
162, 32
163, 33
164, 28
165, 33
166, 31
167, 33
168, 32
169, 31
170, 29
171, 32
172, 30
173, 24
174, 23
175, 32
176, 34
177, 25
178, 29
179, 29
180, 38
181, 30
182, 30
183, 24
184, 38
185, 26
186, 34
187, 28
188, 35
189, 23
190, 30
191, 35
192, 25
193, 29
194, 32
195, 30
196, 32
197, 30
198, 34
199, 31
200, 28
201, 28
202, 33
203, 32
204, 25
205, 28
206, 20
207, 32
208, 35
209, 32
210, 23
211, 26
212, 25
213, 32
214, 33
215, 24
216, 32
217, 28
218, 21
219, 22
220, 33
221, 30
222, 32
223, 29
224, 33
225, 38
226, 24
227, 30
228, 37
229, 39
230, 41
231, 15
232, 31
233, 37
234, 36
235, 36
236, 30
237, 23
238, 35
239, 30
240, 37
241, 28
242, 30
243, 30
244, 39
245, 30
246, 31
247, 39
248, 26
249, 28
250, 32
251, 29
252, 27
253, 35
254, 38
255, 35
256, 30
257, 38
258, 36
259, 39
260, 33
261, 26
262, 26
263, 30
264, 27
265, 35
266, 27
267, 37
268, 29
269, 29
270, 29
271, 29
272, 42
273, 30
274, 37
275, 35
276, 26
277, 24
278, 20
279, 35
280, 34
281, 23
282, 27
283, 26
284, 33
285, 26
286, 31
287, 35
288, 34
289, 25
290, 35
291, 31
292, 28
293, 33
294, 38
295, 45
296, 39
297, 37
298, 27
299, 32
300, 38
301, 38
302, 26
303, 29
304, 27
305, 32
306, 25
307, 22
308, 41
309, 28
310, 35
311, 42
312, 28
313, 35
314, 36
315, 34
316, 30
317, 40
318, 26
319, 35
320, 34
321, 26
322, 31
323, 37
324, 38
325, 37
326, 50
327, 22
328, 42
329, 39
330, 29
331, 27
332, 26
333, 24
334, 26
335, 34
336, 29
337, 32
338, 30
339, 31
340, 25
341, 33
342, 34
343, 38
344, 36
345, 32
346, 34
347, 22
348, 25
349, 28
350, 31
351, 38
352, 31
353, 27
354, 27
355, 37
356, 26
357, 41
358, 26
359, 33
360, 35
361, 27
362, 38
363, 27
364, 41
365, 34
366, 31
367, 27
368, 27
369, 22
370, 28
371, 26
372, 32
373, 29
374, 39
375, 34
376, 24
377, 30
378, 26
379, 26
380, 38
381, 32
382, 37
383, 37
384, 28
385, 32
386, 15
387, 31
388, 34
389, 32
390, 32
391, 35
392, 26
393, 30
394, 26
395, 33
396, 40
397, 18
398, 38
399, 29
400, 27
401, 32
402, 31
403, 38
404, 32
405, 39
406, 30
407, 28
408, 47
409, 40
410, 47
411, 31
412, 38
413, 44
414, 31
415, 31
416, 31
417, 36
418, 28
419, 40
420, 40
421, 41
422, 43
423, 34
424, 36
425, 34
426, 35
427, 34
428, 35
429, 41
430, 38
431, 41
432, 37
433, 33
