Real Time (s):,300
Baseline (channel):,Auto
Threshold Min (channel):,25
Threshold Max (channel):,16384
Decimation (samples):,16
Wait Time (samples):,0
Channel,Counts
0, 26
1, 24
2, 30
3, 29
4, 16
5, 27
6, 20
7, 23
8, 19
9, 28
10, 19
11, 17
12, 18
13, 23
14, 23
15, 24
16, 18
17, 19
18, 29
19, 16
20, 20
21, 19
22, 23
23, 22
24, 33
25, 17
26, 9475
27, 9453
28, 9237
29, 9439
30, 9150
31, 8921
32, 8828
33, 8968
34, 8805
35, 8668
36, 8455
37, 8436
38, 8374
39, 8294
40, 8312
41, 8180
42, 8035
43, 8021
44, 8331
45, 7896
46, 7960
47, 7821
48, 7716
49, 7851
50, 7754
51, 7595
52, 7678
53, 7808
54, 7448
55, 7432
56, 7524
57, 7499
58, 7329
59, 7402
60, 7311
61, 7237
62, 7319
63, 7071
64, 7073
65, 7321
66, 7066
67, 7018
68, 7028
69, 6888
70, 7079
71, 6899
72, 6888
73, 7033
74, 6826
75, 6852
76, 6769
77, 6826
78, 6744
79, 6808
80, 6743
81, 6657
82, 6604
83, 6699
84, 6733
85, 6562
86, 6606
87, 6655
88, 6614
89, 6584
90, 6441
91, 6475
92, 6528
93, 6361
94, 6448
95, 6482
96, 6406
97, 6389
98, 6227
99, 6234
100, 6370
101, 6352
102, 6211
103, 6313
104, 6355
105, 6313
106, 6249
107, 6246
108, 6157
109, 6272
110, 6248
111, 6209
112, 6249
113, 6195
114, 6122
115, 6122
116, 6072
117, 6007
118, 6128
119, 6065
120, 5987
121, 6136
122, 6117
123, 6113
124, 5879
125, 5913
126, 5856
127, 6111
128, 6037
129, 5996
130, 6087
131, 5921
132, 5901
133, 6072
134, 6043
135, 5964
136, 5912
137, 5911
138, 5850
139, 5714
140, 5696
141, 5737
142, 5846
143, 5758
144, 5667
145, 5880
146, 5674
147, 5816
148, 5745
149, 5678
150, 5710
151, 5771
152, 5752
153, 5791
154, 5737
155, 5727
156, 5659
157, 5677
158, 5663
159, 5670
160, 5800
161, 5770
162, 5689
163, 5758
164, 5731
165, 5670
166, 5822
167, 5651
168, 5593
169, 5623
170, 5648
171, 5703
172, 5674
173, 5660
174, 5541
175, 5678
176, 5450
177, 5591
178, 5570
179, 5615
180, 5679
181, 5453
182, 5618
183, 5675
184, 5533
185, 5688
186, 5524
187, 5646
188, 5591
189, 5632
190, 5533
191, 5516
192, 5482
193, 5491
194, 5549
195, 5484
196, 5438
197, 5398
198, 5427
199, 5470
200, 5535
201, 5441
202, 5385
203, 5507
204, 5480
205, 5605
206, 5393
207, 5340
208, 5427
209, 5451
210, 5265
211, 5379
212, 5445
213, 5478
214, 5349
215, 5352
216, 5363
217, 5352
218, 5499
219, 5547
220, 5298
221, 5383
222, 5490
223, 5506
224, 5435
225, 5316
226, 5356
227, 5423
228, 5287
229, 5376
230, 5114
231, 5352
232, 5264
233, 5327
234, 5458
235, 5425
236, 5304
237, 5199
238, 5315
239, 5419
240, 5344
241, 5363
242, 5297
243, 5340
244, 5383
245, 5283
246, 5282
247, 5327
248, 5375
249, 5225
250, 5301
251, 5410
252, 5294
253, 5205
254, 5243
255, 5164
256, 5297
257, 5338
258, 5262
259, 5194
260, 5208
261, 5238
262, 5302
263, 5261
264, 5335
265, 5245
266, 5226
267, 5127
268, 5313
269, 5335
270, 5149
271, 5241
272, 5232
273, 5355
274, 5172
275, 5251
276, 5131
277, 5174
278, 5168
279, 5322
280, 5158
281, 5385
282, 5140
283, 5237
284, 5101
285, 5208
286, 5199
287, 5097
288, 5073
289, 5141
290, 5215
291, 5170
292, 5074
293, 5111
294, 5112
295, 5142
296, 5184
297, 5172
298, 5179
299, 5140
300, 5389
301, 5076
302, 5021
303, 5300
304, 5100
305, 5156
306, 5223
307, 5166
308, 5054
309, 5185
310, 5061
311, 5125
312, 5138
313, 5135
314, 5118
315, 5115
316, 5079
317, 5098
318, 5241
319, 5049
320, 5065
321, 5150
322, 4946
323, 4956
324, 5044
325, 5125
326, 5181
327, 5072
328, 5087
329, 5138
330, 5031
331, 5170
332, 5024
333, 4999
334, 5104
335, 5042
336, 5183
337, 4971
338, 5118
339, 4960
340, 5044
341, 5102
342, 5179
343, 5114
344, 5005
345, 4913
346, 5031
347, 5061
348, 5065
349, 5039
350, 5091
351, 5018
352, 5063
353, 4984
354, 4989
355, 4882
356, 5171
357, 4916
358, 4944
359, 5072
360, 5025
361, 4997
362, 5065
363, 4994
364, 5052
365, 5067
