5.0000	0.0000014671
7.3390	0.00000040913
10.772	0.00000011502
15.811	0.000000090991
23.208	0.00000010242
34.065	0.000000070391
50.000	0.000000087987
73.390	0.000000074663
107.72	0.000000064628
158.11	0.000000063115
232.08	0.000000073808
340.65	0.00000012193
500.00	0.00000010444
733.90	0.00000010335
1077.2	0.000000091613
1581.1	0.000000079861
2320.8	0.000000081753
3406.5	0.000000081520
5000.0	0.000000085106
7339.0	0.000000093953
10772	0.000000062364
15811	0.000000036444
23208	0.000000026543
34065	0.000000019034
50000	0.000000010716
73390	0.0000000066823
